"","Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Hours_Studied_imp","Attendance_imp","Parental_Involvement_imp","Access_to_Resources_imp","Extracurricular_Activities_imp","Sleep_Hours_imp","Previous_Scores_imp","Motivation_Level_imp","Internet_Access_imp","Tutoring_Sessions_imp","Family_Income_imp","Teacher_Quality_imp","School_Type_imp","Peer_Influence_imp","Physical_Activity_imp","Learning_Disabilities_imp","Parental_Education_Level_imp","Distance_from_Home_imp","Gender_imp","Exam_Score_imp"
"4606",18,98,"Low","Medium","No",9,53,"Medium","Yes",0,"High","Medium","Public","Neutral",1,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4607",18,88,"Low","Medium","No",8,87,"Medium","Yes",2,"Medium","High","Public","Neutral",2,"No","Postgraduate","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4608",23,95,"High","Low","No",7,92,"High","Yes",1,"Low","Medium","Public","Positive",1,"No","High School","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4609",24,75,"Medium","Low","No",8,85,"Medium","Yes",1,"Low","Medium","Public","Positive",2,"Yes","Postgraduate","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4610",15,62,"Low","High","No",8,64,"High","Yes",2,"Low","Medium","Public","Neutral",4,"No","College","Near","Female",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4611",20,99,"Low","Low","Yes",9,61,"Low","Yes",1,"High","Medium","Private","Neutral",4,"No","High School","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4612",8,61,"Medium","Low","Yes",7,78,"Medium","Yes",0,"Medium","Medium","Private","Positive",3,"No","High School","Near","Female",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4613",29,98,"Medium","Medium","Yes",9,60,"Low","Yes",0,"Low","Medium","Private","Negative",4,"No","High School","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4614",17,75,"High","Low","Yes",7,69,"Medium","Yes",1,"High","Medium","Public","Positive",4,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4615",20,60,"Medium","Medium","Yes",10,81,"Medium","Yes",3,"Low","Medium","Public","Positive",3,"No","College","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4616",18,88,"Medium","Medium","No",7,64,"Low","Yes",0,"Medium","Low","Public","Positive",4,"No","College","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4617",27,99,"Medium","Medium","Yes",5,69,"Medium","Yes",2,"Medium","Low","Public","Positive",2,"No","Postgraduate","Moderate","Male",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4618",3,99,"Medium","Low","Yes",7,68,"Medium","Yes",2,"High","Medium","Private","Neutral",3,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4619",20,66,"Medium","High","Yes",8,73,"Medium","Yes",0,"High","Low","Public","Positive",3,"No","High School","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4620",19,67,"High","Medium","No",9,84,"Low","Yes",0,"Medium","Medium","Public","Positive",3,"No","College","Moderate","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4621",17,83,"Medium","Medium","Yes",10,89,"High","Yes",0,"Low","Medium","Public","Positive",4,"No","Postgraduate","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4622",30,85,"Medium","Medium","No",4,83,"Low","Yes",2,"High","High","Public","Positive",3,"No","Postgraduate","Near","Female",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4623",15,90,"High","High","Yes",8,51,"High","Yes",2,"High","Medium","Public","Negative",2,"No","High School","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4624",25,67,"Low","Medium","No",8,95,"Medium","Yes",0,"Medium","Medium","Public","Neutral",4,"No","Postgraduate","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4625",22,98,"Medium","High","Yes",5,79,"Medium","No",2,"High","Medium","Public","Neutral",5,"No","High School","Moderate","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4626",28,86,"Medium","Medium","Yes",7,96,"Medium","Yes",2,"Medium","Low","Public","Neutral",4,"No","High School","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4627",16,94,"High","Medium","No",7,98,"Medium","Yes",0,"Low","Medium","Public","Neutral",4,"No","High School","Moderate","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4628",16,82,"Low","High","Yes",8,73,"Low","Yes",3,"Low","High","Public","Positive",1,"No","College","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4629",27,77,"Medium","High","Yes",6,96,"Low","Yes",0,"Medium","High","Public","Positive",3,"No","Postgraduate","Moderate","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4630",23,99,"Low","Low","Yes",6,68,"High","Yes",1,"Medium","Medium","Public","Neutral",3,"Yes","College","Far","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4631",11,83,"Low","Medium","No",7,63,"High","Yes",3,"Medium","Medium","Public","Negative",2,"No","Postgraduate","Far","Female",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4632",17,95,"High","Medium","No",5,54,"Low","Yes",2,"High","High","Public","Neutral",2,"No","College","Moderate","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4633",22,98,"Medium","Low","No",10,73,"Medium","Yes",1,"Low","Low","Public","Negative",4,"Yes","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4634",25,87,"High","High","Yes",8,84,"Low","Yes",2,"High","Medium","Public","Positive",4,"No","College","Moderate","Male",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4635",16,82,"Medium","Medium","Yes",6,99,"Medium","Yes",3,"High","Medium","Public","Positive",2,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4636",3,60,"Medium","Medium","Yes",5,76,"Medium","Yes",0,"Medium","High","Private","Neutral",4,"No","High School","Moderate","Female",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4637",23,62,"High","Low","No",5,87,"Medium","Yes",1,"High","Low","Private","Positive",3,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4638",13,68,"Medium","Medium","Yes",6,95,"Medium","Yes",2,"Low","Low","Private","Positive",4,"No","High School","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4639",8,67,"Low","Low","No",5,77,"Low","Yes",1,"Medium","High","Public","Positive",2,"No","College","Near","Male",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4640",3,70,"Medium","Medium","Yes",7,58,"Medium","Yes",0,"Medium","Medium","Private","Neutral",2,"No","High School","Moderate","Male",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4641",25,72,"Medium","Medium","Yes",4,92,"High","Yes",1,"Low","Medium","Private","Negative",2,"Yes","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4642",21,74,"Medium","High","Yes",8,79,"Medium","Yes",0,"Low","High","Private","Positive",4,"No","High School","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4643",19,77,"High","Medium","Yes",8,88,"Medium","No",3,"Low","Medium","Public","Positive",3,"No","College","Moderate","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4644",28,64,"High","Medium","No",7,83,"Low","Yes",2,"High","Medium","Private","Neutral",4,"No","High School","Moderate","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4645",24,62,"High","Low","Yes",7,53,"Medium","Yes",0,"Medium","Medium","Public","Positive",6,"No","Postgraduate","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4646",30,87,"High","Medium","Yes",8,58,"High","Yes",1,"Low","Medium","Public","Negative",1,"No","College","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4647",12,81,"Medium","Medium","Yes",7,64,"High","Yes",2,"High","Medium","Public","Neutral",3,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4648",20,78,"Medium","High","Yes",8,64,"Medium","Yes",2,"High","Medium","Private","Positive",2,"No","High School","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4649",10,85,"Medium","High","Yes",5,92,"Medium","Yes",0,"Low","High","Private","Positive",4,"Yes","High School","Far","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4650",19,93,"High","High","No",8,80,"Medium","Yes",1,"Medium","Medium","Private","Neutral",3,"No","College","Moderate","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4651",19,77,"Medium","Low","Yes",7,54,"Low","Yes",2,"Low","Medium","Private","Positive",4,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4652",24,86,"Medium","High","Yes",9,69,"High","Yes",1,"Medium","High","Public","Neutral",3,"No","Postgraduate","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4653",20,98,"Low","Low","No",7,78,"Low","Yes",4,"High","High","Public","Neutral",2,"No","High School","Far","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4654",24,94,"Medium","Medium","No",7,63,"Medium","Yes",1,"Low","High","Public","Neutral",3,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4655",24,77,"Medium","Medium","Yes",6,52,"Medium","Yes",0,"Medium","Medium","Private","Negative",4,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4656",11,86,"Medium","Medium","No",9,69,"Medium","No",0,"Medium","Medium","Public","Neutral",3,"No","College","Near","Female",61,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4657",18,67,"High","Low","No",4,73,"Low","Yes",0,"Medium","Medium","Private","Neutral",2,"No","Postgraduate","Moderate","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4658",14,82,"Low","Medium","Yes",8,95,"Medium","Yes",1,"Low","Medium","Private","Neutral",3,"No","Postgraduate","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4659",21,99,"High","Low","No",7,95,"Low","Yes",2,"Low","Medium","Public","Negative",1,"No","High School","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4660",15,81,"Low","Low","Yes",7,75,"Low","Yes",1,"Low","High","Public","Negative",1,"No","Postgraduate","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4661",29,97,"High","Medium","Yes",7,74,"Medium","Yes",1,"Medium","Low","Public","Positive",4,"Yes","High School","Near","Female",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4662",18,76,"Medium","High","Yes",7,82,"High","Yes",2,"Medium","High","Public","Neutral",4,"No","Postgraduate","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4663",17,100,"High","High","No",8,63,"Low","Yes",1,"Low","Medium","Private","Positive",5,"No","High School","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4664",17,83,"Low","Medium","No",6,64,"Medium","Yes",1,"Medium","Medium","Private","Positive",4,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4665",24,62,"Medium","Low","Yes",7,50,"Medium","Yes",1,"High","High","Private","Negative",2,"No","Postgraduate","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4666",19,83,"High","Low","Yes",8,54,"Medium","Yes",1,"Low","Medium","Private","Positive",4,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4667",16,71,"Low","Low","Yes",6,59,"High","Yes",1,"Low","High","Public","Positive",3,"No","Postgraduate","Near","Male",82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4668",30,61,"Low","High","Yes",8,82,"Low","Yes",2,"Low","High","Public","Neutral",3,"No","Postgraduate","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4669",15,93,"Medium","Medium","No",8,61,"High","Yes",1,"Medium","Medium","Public","Neutral",4,"No","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4670",20,71,"Low","High","Yes",6,56,"High","Yes",5,"Medium","Medium","Private","Positive",5,"No","College","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4671",24,92,"Low","High","Yes",5,81,"Medium","Yes",2,"Low","Medium","Private","Negative",3,"Yes","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4672",10,72,"Medium","Medium","Yes",6,83,"Medium","Yes",0,"Medium","Medium","Public","Positive",4,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4673",23,68,"Medium","High","No",7,53,"High","Yes",3,"High","Medium","Public","Neutral",3,"No","High School","Moderate","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4674",14,99,"Medium","Medium","No",7,89,"High","No",0,"Medium","Medium","Private","Positive",2,"No","Postgraduate","Far","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4675",25,74,"High","Medium","Yes",9,80,"Medium","Yes",4,"Medium","Medium","Public","Positive",3,"No","College","Moderate","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4676",14,84,"Medium","High","Yes",6,70,"High","Yes",2,"High","Medium","Public","Positive",3,"No","College","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4677",24,84,"Low","Medium","Yes",6,99,"Medium","Yes",1,"Medium","High","Public","Positive",2,"No","Postgraduate","Far","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4678",27,82,"Medium","Medium","No",8,51,"High","Yes",3,"High","Medium","Public","Neutral",2,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4679",25,97,"Medium","Medium","Yes",6,77,"Low","Yes",1,"Low","High","Private","Positive",4,"No","Postgraduate","Near","Male",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4680",22,87,"Medium","High","Yes",6,58,"Medium","Yes",0,"Low","Medium","Private","Neutral",4,"No","High School","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4681",19,76,"Medium","Low","Yes",6,66,"Medium","Yes",1,"High","Medium","Public","Positive",3,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4682",17,94,"High","High","Yes",4,57,"Medium","Yes",4,"Medium","High","Public","Neutral",4,"No","High School","Moderate","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4683",29,67,"High","Low","Yes",8,83,"Medium","Yes",2,"Low","Medium","Private","Positive",4,"Yes","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4684",16,82,"Low","Medium","Yes",8,70,"High","Yes",4,"Low","High","Public","Neutral",4,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4685",14,98,"Medium","Medium","Yes",10,99,"Low","Yes",0,"High","Medium","Public","Neutral",3,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4686",24,85,"Medium","Medium","Yes",10,83,"Low","Yes",1,"Medium","High","Public","Positive",4,"No","College","Moderate","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4687",15,93,"High","Medium","Yes",9,96,"Medium","Yes",1,"Medium","Medium","Public","Negative",2,"No","High School","Moderate","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
