"...1","Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Hours_Studied_imp","Attendance_imp","Parental_Involvement_imp","Access_to_Resources_imp","Extracurricular_Activities_imp","Sleep_Hours_imp","Previous_Scores_imp","Motivation_Level_imp","Internet_Access_imp","Tutoring_Sessions_imp","Family_Income_imp","Teacher_Quality_imp","School_Type_imp","Peer_Influence_imp","Physical_Activity_imp","Learning_Disabilities_imp","Parental_Education_Level_imp","Distance_from_Home_imp","Gender_imp","Exam_Score_imp","grupa1","grupa2"
5847,20,98,"Low","Medium","No",6,94,"Medium","Yes",2,"Low","Low","Public","Negative",4,"No","Postgraduate","Near","Female",75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
5848,14,71,"High","High","Yes",8,89,"Medium","Yes",0,"Medium","Medium","Public","Neutral",3,"No","Postgraduate","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5849,14,80,"High","Medium","No",10,56,"Low","Yes",1,"Low","Medium","Public","Positive",3,"No","Postgraduate","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5850,17,67,"Medium","Medium","No",9,97,"Medium","Yes",1,"Medium","Low","Public","Neutral",3,"No","Postgraduate","Moderate","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5851,21,92,"High","Low","No",6,76,"Low","Yes",2,"Low","Medium","Public","Positive",5,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5852,17,96,"Medium","High","Yes",8,87,"Medium","Yes",0,"Medium","Medium","Private","Positive",5,"No","High School","Moderate","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
5853,24,94,"Low","Medium","No",8,60,"Low","Yes",0,"Medium","Medium","Public","Neutral",3,"No","High School","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5854,14,77,"Medium","Medium","Yes",6,77,"Low","Yes",1,"Low","High","Private","Neutral",2,"No","College","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5855,12,90,"High","High","No",8,67,"Low","Yes",2,"Low","Low","Public","Neutral",3,"No","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5856,9,64,"Medium","High","Yes",6,99,"Medium","Yes",6,"Low","High","Public","Positive",6,"Yes","High School","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5857,7,62,"High","Medium","Yes",7,74,"Medium","Yes",3,"Medium","Medium","Public","Neutral",3,"No","Postgraduate","Near","Female",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5858,17,90,"Low","High","Yes",5,88,"Low","Yes",1,"Medium","Medium","Public","Negative",1,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5859,18,77,"High","Medium","Yes",7,80,"Medium","Yes",1,"Medium","Low","Private","Negative",2,"No","College","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5860,16,100,"High","High","Yes",7,55,"High","Yes",1,"Medium","Medium","Public","Negative",2,"Yes","College","Moderate","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"16-23","4.0"
5861,27,64,"Medium","Medium","Yes",7,77,"High","Yes",3,"High","Medium","Public","Neutral",4,"No","High School","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5862,27,94,"Medium","Low","No",5,77,"Medium","Yes",0,"Medium","High","Public","Positive",2,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"powyżej 23","3.5"
5863,18,79,"Medium","High","Yes",8,86,"Medium","Yes",3,"Low","Low","Public","Neutral",4,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5864,9,93,"High","Low","Yes",7,66,"Medium","Yes",0,"Low","Low","Private","Neutral",2,"No","College","Moderate","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5865,17,93,"Low","Medium","No",8,93,"Low","Yes",0,"Low","Medium","Public","Negative",3,"No","College","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5866,16,97,"Medium","Low","Yes",8,81,"High","Yes",0,"High","High","Private","Positive",2,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5867,16,72,"Low","Medium","No",9,52,"Medium","Yes",1,"Medium","High","Public","Negative",1,"Yes","College","Moderate","Female",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5868,16,98,"Medium","Medium","Yes",8,85,"Low","Yes",0,"Low","High","Public","Positive",2,"No","College","Far","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5869,16,66,"Medium","Medium","Yes",7,95,"Low","Yes",1,"Medium","Medium","Public","Positive",4,"No","College","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5870,18,63,"High","High","Yes",7,84,"Medium","Yes",1,"Medium","High","Public","Neutral",2,"No","High School","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"16-23","3.5"
5871,16,77,"Medium","Low","No",10,69,"Medium","Yes",1,"Medium","Medium","Private","Neutral",3,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5872,21,93,"Medium","High","No",8,80,"Medium","Yes",0,"High","High","Public","Positive",1,"No","College","Moderate","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
5873,22,79,"High","Low","No",7,59,"Medium","Yes",0,"Medium","Medium","Public","Positive",3,"No","College","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5874,15,93,"Medium","Low","Yes",7,80,"Low","Yes",0,"Low","Medium","Public","Positive",3,"No","High School","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5875,28,89,"Medium","Medium","No",7,75,"Medium","Yes",1,"Low","Low","Private","Negative",3,"No","High School","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5876,14,68,"High","High","No",5,51,"High","Yes",1,"High","Medium","Public","Neutral",5,"Yes","High School","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"poniżej 16","3.0"
5877,10,98,"Medium","Low","Yes",10,66,"Low","Yes",1,"Low","High","Public","Negative",2,"No","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5878,22,62,"Low","Medium","No",8,60,"Low","No",0,"Medium","High","Public","Positive",2,"No","College","Near","Male",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5879,15,96,"Medium","Low","No",5,70,"High","Yes",4,"Low","High","Private","Positive",3,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5880,22,72,"Medium","High","Yes",7,62,"Low","Yes",5,"High","Medium","Private","Neutral",2,"No","College","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5881,6,80,"Medium","Medium","Yes",9,92,"Low","Yes",5,"Low","Medium","Public","Neutral",2,"No","Postgraduate","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5882,28,77,"High","Medium","No",6,85,"High","Yes",0,"Low","Medium","Public","Negative",1,"No","Postgraduate","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5883,24,67,"Medium","High","Yes",6,87,"Low","Yes",0,"Medium","Medium","Public","Positive",4,"No","College","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5884,11,74,"High","Medium","No",8,68,"Low","Yes",0,"Medium","Medium","Public","Positive",3,"No","High School","Moderate","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5885,11,68,"Low","High","Yes",8,50,"Low","Yes",2,"Low","High","Private","Positive",4,"No","High School","Near","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5886,30,68,"High","High","Yes",6,61,"High","Yes",1,"Medium","Medium","Public","Positive",3,"No","Postgraduate","Moderate","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"powyżej 23","3.5"
5887,16,67,"High","Medium","Yes",6,88,"Medium","Yes",0,"High","Low","Public","Neutral",3,"No","College","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5888,15,80,"High","Medium","No",8,80,"Medium","Yes",1,"Low","Medium","Public","Neutral",4,"No","High School","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5889,6,92,"Medium","Medium","Yes",8,77,"Medium","Yes",1,"Low","High","Public","Positive",4,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5890,18,83,"Medium","High","Yes",6,64,"Low","No",1,"Medium","High","Private","Negative",3,"No","High School","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"16-23","3.5"
5891,19,96,"Medium","Medium","Yes",7,54,"High","Yes",1,"Low","Medium","Public","Neutral",3,"No","College","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5892,24,85,"High","High","No",8,89,"Medium","Yes",1,"Low","Medium","Public","Neutral",3,"No","High School","Moderate","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5893,12,88,"High","Medium","No",6,52,"Low","No",1,"Medium","High","Public","Negative",1,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5894,11,87,"Low","Medium","No",8,53,"High","Yes",1,"Medium","Medium","Public","Positive",3,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5895,23,78,"High","Low","No",9,65,"High","Yes",1,"Low","High","Public","Neutral",2,"Yes","College","Far","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5896,26,88,"High","Medium","Yes",6,79,"Medium","Yes",1,"Low","High","Public","Neutral",4,"No","High School","Far","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","4.0"
5897,11,63,"Medium","Medium","Yes",10,100,"High","Yes",0,"Medium","Medium","Public","Neutral",3,"No","High School","Far","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5898,26,94,"Low","Low","Yes",9,55,"Low","Yes",2,"High","Medium","Public","Neutral",3,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5899,20,91,"High","Medium","No",7,74,"Medium","Yes",1,"Medium","Medium","Public","Neutral",4,"No","High School","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5900,27,70,"Medium","Medium","No",5,80,"Low","Yes",1,"Low","Medium","Public","Neutral",3,"No","High School","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5901,20,91,"High","Medium","No",6,91,"Medium","Yes",3,"High","High","Public","Neutral",2,"No","High School","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
5902,5,61,"High","Medium","No",9,84,"High","Yes",1,"Medium","Medium","Public","Neutral",3,"No","College","Near","Male",60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5903,19,69,"Low","Low","No",7,90,"Medium","Yes",0,"Low","Medium","Public","Neutral",1,"No","College","Near","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5904,26,63,"Medium","Medium","Yes",5,76,"Medium","Yes",3,"Medium","High","Public","Neutral",5,"Yes","High School","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5905,15,91,"Medium","High","Yes",4,72,"Low","Yes",1,"High","High","Private","Neutral",2,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5906,18,90,"High","Medium","No",7,81,"Medium","Yes",2,"Medium","Low","Public","Negative",3,"No","Postgraduate","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5907,19,93,"Medium","High","No",7,95,"Low","Yes",3,"Medium","Medium","Private","Negative",3,"No","High School","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
5908,3,60,"Medium","Low","Yes",6,78,"Low","Yes",1,"Low","Medium","Public","Positive",1,"No","Postgraduate","Near","Female",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","2.0"
5909,30,80,"High","High","No",5,80,"Medium","Yes",0,"Low","Medium","Private","Positive",4,"No","Postgraduate","Near","Female",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","4.0"
5910,15,88,"Low","Medium","Yes",4,67,"Medium","Yes",1,"Medium","High","Private","Positive",4,"No","High School","Far","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5911,23,66,"Medium","Medium","Yes",6,80,"Medium","Yes",1,"Low","Medium","Public","Positive",3,"No","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5912,19,86,"Medium","Medium","No",6,81,"Medium","Yes",3,"Medium","High","Public","Neutral",3,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
5913,28,63,"Medium","Medium","No",8,88,"Medium","Yes",2,"Low","High","Public","Positive",2,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5914,22,67,"Medium","Medium","Yes",7,79,"Medium","Yes",1,"Medium","Low","Private","Neutral",3,"No","College","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5915,19,79,"Medium","Medium","Yes",9,60,"Low","Yes",1,"Low","Medium","Public","Neutral",3,"Yes","High School","Near","Female",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5916,15,86,"High","Low","No",8,79,"Medium","Yes",3,"Low","Medium","Public","Positive",3,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
5917,25,66,"Low","Medium","Yes",8,65,"Medium","Yes",0,"Medium","Medium","Public","Positive",3,"Yes","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.0"
5918,9,67,"Medium","High","Yes",8,54,"Medium","Yes",3,"Medium","High","Private","Positive",5,"No","College","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5919,24,68,"Medium","Medium","Yes",5,91,"High","Yes",1,"High","Medium","Public","Negative",4,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5920,13,70,"Medium","Medium","Yes",6,53,"Medium","Yes",2,"Low","Medium","Public","Negative",0,"Yes","College","Moderate","Female",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
5921,28,69,"Medium","Medium","No",10,82,"High","Yes",0,"Medium","Medium","Private","Neutral",2,"No","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
5922,21,76,"Low","Low","Yes",4,99,"High","Yes",0,"Low","Low","Public","Positive",3,"No","College","Far","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
5923,24,86,"High","Low","Yes",7,54,"Medium","Yes",0,"Low","High","Public","Neutral",2,"No","College","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
